Client ID,Name,Age,Sex,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Investment Advisor,Fee Structure,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting
PKR45804,Justin Long,69,Male,10157,2016-11-05,Stephen Payne,Asian,Electrical Engineer,Kevin Kim,High,Silver,Retail,55214.5413,21708.82,1,2394.9359999999997,269257.4223,260867.38433400003,190741.74338400003,70013.43992447999,13420.0023,216264.0693,2,1
PKR33862,Frank Daniels,33,Male,6583,1998-01-17,Shawn Long,European,Web Developer II,Ernest Knight,Mid,Gold,Institutional,233085.8838,27987.190000000002,1,5277.025600000001,1375393.4656000002,1057007.9421440002,471878.5456,320877.411008,41169.251200000006,2056978.3696000003,0,3
PKR50358,Douglas Carr,56,Female,12972,2006-05-25,Joe Hanson,Australian,Account Coordinator,Kevin Kim,Mid,Silver,Retail,255803.625,55883.25,2,1137.045,1097680.605,1152844.4718,729350.5841999999,366557.487156,23633.925,691805.52,3,3
PKR31525,Charles Howard,17,Female,36622,2007-08-20,Keith Griffin,European,Programmer Analyst IV,Victor Dean,Mid,Gold,Retail,252152.64,11210.4,3,336.0,488910.24,507901.824,431716.55040000007,134086.08153599998,9192.96,1001077.4400000001,3,2
PKR78049,Roy Martinez,34,Female,7992,2005-05-04,Joshua Bennett,Asian,Accounting Assistant IV,Steve Sanchez,Low,Jade,Institutional,43063.09650000001,1482.0300000000002,2,1445.6205,161403.678,168183.13095,87059.50308000001,117451.18415520001,9519.4305,169312.0185,2,1
PKR72258,Chris Patterson,82,Female,18425,2013-01-31,Joshua Little,European,General Manager,Nicholas Ward,Low,Silver,Commercial,250193.09249999997,72352.0,2,2762.562,1603655.328,2059977.7519200002,1310894.93304,252191.21568959998,53113.170000000006,2592637.476,3,5
PKR76365,Arthur Bishop,19,Female,15618,1999-03-18,Joshua Little,Asian,Analog Circuit Design manager,Ryan Taylor,Mid,Gold,Retail,269309.495,24395.0,1,500.69250000000005,883088.052,610078.86247,221846.85908000002,598986.519516,44320.121999999996,721317.905,0,4
PKR76509,Aaron Russell,85,Male,11754,2004-03-18,Chris Armstrong,European,Budget/Accounting Analyst IV,Ernest Knight,Mid,Platinum,Institutional,418553.28,23188.0,3,1400.0000000000002,136859.52000000002,374674.9798400001,347912.48128000007,337207.481856,30455.936000000005,1078029.5680000002,1,3
PKR33221,Bobby Martin,46,Male,14120,2015-05-16,James Castillo,Asian,Media Manager III,Joe Carroll,Low,Jade,Retail,184005.91040000002,38858.04,2,787.2488,744839.2224,964879.3976639999,343431.65001599997,317756.04570528003,13624.988,1399986.0784,3,2
PKR45691,Patrick Bowman,42,Female,42829,2017-11-08,Victor Ramos,Asian,Staff Accountant II,Eugene Cunningham,Mid,Platinum,Retail,53646.2829,23169.51,1,1274.4900000000002,541134.3168,48977.703936000005,58341.08851200002,10674.258416639994,11687.180400000001,705451.4208000001,2,2
PKR48905,Lawrence Lopez,28,Male,41736,1996-06-19,Mark Montgomery,African,Biostatistician IV,Carl Anderson,High,Jade,Commercial,291120.64080000005,23503.920000000002,2,1917.9468000000002,234804.66240000003,448853.201874,495487.30077000003,70825.53769830002,35766.0996,1080066.7878,1,2
PKR64966,Julia Crawford,60,Male,36583,2011-12-02,Benjamin Kim,Asian,Help Desk Operator,Eugene Cunningham,Mid,Jade,Retail,335306.3,42497.0,1,476.87499999999994,834959.293,895456.5939900001,443620.69794000004,359004.15740699996,16345.749000000002,974238.076,1,2
PKR21667,Elizabeth Mendoza,62,Female,31254,2000-08-29,Jason Duncan,European,Internal Auditor,Nicholas Morrison,Mid,Silver,Retail,384161.97119999997,55375.32,1,715.68,652417.08,157233.09,232704.97319999998,46603.887876,6863.219999999999,531618.36,2,4
PKR65854,George Bailey,46,Female,30995,2016-03-31,Dennis Morris,European,Geologist IV,Victor Dean,Mid,Gold,Institutional,73202.0163,23433.76,2,3548.5065,870770.2584,355418.8150940001,171028.602752,92355.44548608,19705.4529,605994.9756000001,0,2
PKR53772,Ann Hill,17,Male,12743,2008-09-09,Keith Griffin,European,Account Representative I,Fred Bryant,High,Jade,Retail,249497.4825,59905.01,1,6824.52,991335.4,195027.48,66309.3432,109410.41627999999,30405.96,329428.16000000003,3,4
PKR51069,Joseph West,41,Female,24297,2014-07-16,Joshua Ryan,European,Recruiter,Fred Bryant,Low,Silver,Retail,152813.0625,11142.75,1,4128.6975,152412.5025,542700.29745,304804.27665,364055.25433049997,25102.3275,717216.24,0,3
PKR83107,George Murray,20,Male,29792,2018-05-29,Frank Brown,American,Product Engineer,Nicholas Ward,Low,Jade,Retail,155016.4702,58870.01,1,5151.0765,1133879.4555,234545.716875,220748.91,61257.822525,19782.39,1103015.9725000001,1,3
PKR19058,Aaron Gray,76,Male,31073,2002-05-10,Shawn Wallace,Asian,Research Assistant IV,Kevin Kim,Low,Jade,Retail,180510.6699,26862.21,1,2830.8672,73509.156,98532.89107200003,65102.08874400001,60967.22635080001,11551.092,160281.57600000003,3,2
PKR65820,Peter Jones,25,Male,36282,1993-10-23,Joshua Ryan,Asian,Assistant Media Planner,Juan Ramirez,High,Silver,Retail,209173.888,41508.92,1,4262.536,557126.6791999999,185439.746464,111903.29527999999,199507.5892992,30238.88,180722.2696,2,3
PKR71996,Cynthia Jacobs,17,Male,23320,2017-01-05,Jeremy Vasquez,European,Dental Hygienist,Joe Carroll,Mid,Silver,Retail,258753.80439999994,54229.88,2,3595.0768000000003,725874.4304000001,180850.88716800004,164703.486528,159826.97153471998,25770.7632,636208.2832000001,2,3
PKR45882,Fred Castillo,39,Male,8127,2007-08-26,Joe Price,European,Account Representative I,Lawrence Sanchez,High,Jade,Private Bank,96488.2461,14451.859999999999,1,190.42559999999997,691066.8448,941649.1966080001,154876.51260000002,362411.039484,27180.1688,233634.13839999997,1,1
PKR75924,Amy Sullivan,57,Male,7222,1996-10-13,Bobby Burton,European,Administrative Officer,Victor Gutierrez,Mid,Gold,Institutional,247170.24,52238.700000000004,1,1579.5000000000002,710995.158,464391.25416000007,421392.06396,460521.3270420001,30882.870000000003,929161.044,2,4
PKR81510,Harry Burns,58,Female,38258,1994-03-23,Paul Holmes,European,VP Quality Control,Victor Gutierrez,High,Jade,Retail,296377.2,34470.9,1,10356.426000000001,519449.49,3863355.4954800005,1173677.61888,1385917.6549608004,62491.21200000001,3307776.768,1,4
PKR12649,Timothy Kelly,77,Female,20112,2016-11-05,Stephen Payne,European,Account Representative I,Victor Dean,High,Gold,Institutional,298198.7904,49925.4,2,1969.7831999999999,721788.0264,287081.202996,315226.418976,123838.950312,8521.304399999999,643405.392,3,3
PKR20255,Richard Young,83,Male,20431,2011-10-07,Joshua Bennett,American,Biostatistician I,Nicholas Ward,High,Jade,Private Bank,37980.75,15309.0,1,1648.215,195587.745,253960.00785,213092.88015,44136.497916,21609.06,1008604.05,2,2
PKR86039,Dorothy Ross,32,Male,16485,2007-10-10,Benjamin Kim,European,Administrative Assistant III,Lawrence Sanchez,Low,Gold,Retail,163857.91799999998,11498.34,2,1437.0341999999998,148813.2156,117381.12628200001,57886.582824,116287.71305087997,3149.7018,725362.5582,2,1
PKR98413,Julie Crawford,41,Female,12894,2007-05-31,Patrick Graham,European,Software Test Engineer I,Gregory Boyd,Mid,Gold,Institutional,83457.07999999999,27288.8,2,688.555,1047895.632,672909.66771,509582.07846,178223.0653896,14554.827,987653.198,0,2
PKR16961,Ryan Hansen,76,Female,13033,2009-08-21,Jesse Evans,European,Health Coach III,Jack Phillips,High,Jade,Retail,369740.3708,47076.14,1,2451.8584,701426.4584,413197.8198719999,270949.39008,35900.79418559999,738.5391999999999,2096510.9519999998,1,5
PKR39027,Brenda Wells,55,Female,41804,1997-10-26,Victor Ramos,Asian,Developer II,Fred Bryant,Low,Jade,Institutional,165463.52639999997,11687.039999999999,1,2456.064,123209.0112,185375.78496,147721.32864000002,103607.6848128,6984.8063999999995,301361.3568,3,2
PKR43922,Russell Gilbert,85,Female,6166,1999-03-07,Carl Nguyen,European,Assistant Professor,Kevin Kim,High,Silver,Retail,104251.1248,8250.1,1,2816.58,505320.12,372344.355,79433.4624,129973.00285199999,57875.82,1471805.8800000001,1,2
PKR29124,Christine Carr,55,Female,23404,2000-01-10,Roy Rice,Australian,Staff Accountant I,Steve Sanchez,High,Gold,Retail,279904.8384,15820.92,1,6591.054399999999,1208206.8536,729409.6440159999,496619.33209599997,178782.95955456,24833.9728,1100336.74,1,3
PKR46526,Patrick Sims,81,Male,10315,2001-06-26,Bruce Porter,American,Software Test Engineer I,Jack Phillips,Mid,Silver,Retail,143436.72,15120.800000000001,1,123.48800000000001,439803.32800000004,15830.356480000002,6052.783360000001,13609.450585600001,9383.728000000001,317180.83200000005,0,1
PKR69834,Norma Murphy,54,Male,17739,2010-09-23,Paul Larson,Asian,Account Representative IV,Fred Bryant,High,Jade,Retail,185424.34680000003,29845.800000000003,3,1964.8062,401800.4784,132468.28538400002,184108.46443199998,40009.912636320005,29367.592200000003,458559.0684,0,2
PKR52128,Howard Reed,68,Male,12385,2001-12-06,Roy Rice,European,Office Assistant II,Victor Dean,Low,Silver,Retail,78951.04560000001,32630.07,1,3574.8808,985390.734,244487.125328,71033.421548,79094.88892368,67565.774,2370468.6844,3,4
PKR74305,Arthur Knight,51,Female,40037,2010-10-22,Dennis Ruiz,Australian,Physical Therapy Assistant,Kevin Kim,High,Gold,Institutional,273949.7984,15299.84,1,3148.0064,57776.857599999996,663967.555328,353541.165824,524016.9913932801,4461.3184,103683.14880000001,2,2
PKR73272,Christina Marshall,74,Female,38864,2000-11-08,Raymond Alexander,Asian,Geologist III,Ernest Knight,Low,Silver,Retail,424534.08,18303.68,2,2325.8232000000003,1143094.8960000002,1446402.9513599998,1004446.4940000001,341511.80795999995,31219.4304,583708.5288,0,5
PKR49313,Christina Crawford,84,Male,11176,2006-04-20,George Lewis,European,Operator,Jack Phillips,High,Jade,Retail,249651.28999999995,4340.7,1,2409.372,102479.58000000002,1090941.3849600002,707091.6383999999,245461.81161600008,64103.507999999994,1717814.952,3,2
PKR43853,Patrick Butler,36,Male,22513,2013-09-03,Jason Duncan,Asian,Systems Administrator IV,Eugene Cunningham,Low,Silver,Institutional,53241.03680000001,18142.88,1,1248.8336000000002,320085.05760000006,66334.72025600002,48775.52960000001,37557.157792000005,11056.147200000003,348186.0032000001,3,1
PKR68149,David Porter,53,Male,5810,2014-05-13,Stephen Payne,Asian,Automation Specialist III,Victor Dean,High,Jade,Institutional,28267.3044,4179.33,1,984.4091999999999,685686.8376,775590.381252,320352.548778,236836.07728956002,21839.576399999998,748494.1566,3,1
PKR31637,Jeffrey Hernandez,18,Female,33809,2017-04-24,Joshua Little,European,Human Resources Manager,Fred Bryant,Mid,Jade,Institutional,82095.14550000001,18783.52,3,1325.312,580082.912,447626.9056000001,151074.08064000003,84937.2053376,37783.296,371829.872,3,1
PKR26575,Aaron Russell,71,Male,13435,2019-01-17,Joshua Bennett,European,Technical Writer,Victor Gutierrez,Mid,Platinum,Retail,91094.40000000001,63260.8,1,3129.7200000000003,380404.6400000001,24209.922000000006,29492.086800000005,9006.090984,24181.08,1081277.12,0,3
PKR52133,Andrea GoPKRales,84,Male,21930,2014-07-29,Nicholas Simmons,American,Engineer IV,Ryan Taylor,Low,Jade,Retail,94094.4033,13896.6,3,646.3509,160491.7115,197645.50597,90447.94341000002,205417.3292556,13140.5921,320104.1106,1,2
PKR70060,Henry Garrett,43,Female,43190,2010-06-01,Paul Holmes,African,Systems Administrator III,Victor Rogers,Mid,Silver,Institutional,262723.6832,52633.68,3,8438.5488,682130.3984,410349.82102399995,161828.098432,125879.14228031997,83921.8864,1003712.4591999999,1,4
PKR54963,Frank Rivera,80,Male,42471,2012-05-27,Adam Hernandez,European,Accountant III,Nicholas Morrison,Low,Gold,Retail,33978.9897,2841.75,1,337.8915,624624.3315000001,345042.49792500003,112458.29562,123090.7162968,1116.8280000000002,59761.96200000001,2,1
PKR66192,Richard Richards,20,Female,26213,2008-11-16,Dennis Ruiz,Asian,Web Developer III,Sean Vasquez,Mid,Gold,Retail,80367.5453,58648.810000000005,1,2118.9459,844227.0852,476645.876532,175318.02355200003,357648.76804608,41563.0929,213113.86020000002,0,3
PKR63630,Evelyn Hamilton,56,Female,8255,2017-04-11,Ernest Rivera,American,Research Assistant IV,Kevin Kim,High,Jade,Institutional,88949.58929999999,32072.41,1,2317.4162,430668.43929999997,585929.2475960001,184010.838088,282214.51694128,13363.905499999999,1320578.633,1,1
PKR16203,Patrick Payne,60,Male,21075,2010-07-24,Jerry Green,European,Accounting Assistant IV,Jeremy Porter,Low,Gold,Retail,45377.5872,18205.760000000002,1,262.64320000000004,346595.02080000006,181819.97107200001,203210.55590400004,34011.02988288,9638.8096,464152.11520000006,3,1
PKR34130,Arthur Arnold,37,Male,5484,1994-01-13,Joshua Little,Asian,Recruiting Manager,Juan Ramirez,High,Gold,Retail,146653.88849999997,28897.48,2,3903.1478999999995,1242776.3406,355410.536805,58117.44627000001,112479.6113964,19452.9663,1553903.4861,2,2
PKR85584,Karen White,68,Male,24313,2015-04-09,Joe Hanson,American,Nuclear Power Engineer,Eugene Cunningham,High,Silver,Institutional,108466.00319999999,18478.559999999998,3,4012.416,368031.83999999997,442832.36409600003,205968.54144,349116.67774079996,23605.967999999997,238047.7248,2,2
PKR69189,Kenneth Schmidt,34,Female,16423,2014-05-21,Shawn Cook,Australian,Quality Control Specialist,Victor Rogers,High,Gold,Retail,111485.04569999999,45239.43,1,2997.3935999999994,77814.06439999999,66858.13085199999,51872.68773,62765.95215329999,18558.9328,338631.1788,3,2
PKR92553,Daniel Thompson,53,Male,12,2004-07-16,Victor Martinez,Asian,Junior Executive,Juan Ramirez,Mid,Jade,Retail,345212.9202,19638.61,1,11693.58,1787302.32,2695701.3975,646968.3354,1368697.456224,37933.035,2459833.665,1,3
PKR72590,Louis Brooks,18,Male,25822,2008-05-15,Mark Montgomery,Australian,Social Worker,Juan Ramirez,High,Gold,Retail,148807.9296,22553.08,3,6165.1128,267423.4112,210336.226848,46101.090815999996,99924.11434367999,46611.2592,1599475.7855999998,0,2
PKR64087,Teresa Campbell,55,Male,15953,2017-08-15,Shawn Cook,American,Teacher,Ryan Taylor,Low,Gold,Retail,156243.6,27127.75,1,7995.779999999999,1517154.5025,1246515.5488499997,820356.3868499999,230339.02706099988,7300.624499999999,1198755.3824999998,3,4
PKR48810,Ernest Butler,17,Female,24487,2014-10-02,Adam Hernandez,African,Design Engineer,Fred Bryant,High,Silver,Institutional,104864.61440000002,20844.88,1,599.0544000000001,574790.5800000001,392429.762928,109008.26748000001,163979.57950920003,18180.1368,624287.3616000001,1,1
PKR80350,Terry Diaz,81,Male,37710,2015-04-28,Todd Roberts,Asian,Analog Circuit Design manager,Lawrence Sanchez,Mid,Jade,Commercial,82714.70999999999,7845.299999999999,1,3829.701,160324.632,581438.6057700001,103696.05708,287978.7642336,16438.842,663062.9670000001,1,1
PKR88721,Antonio Reed,19,Male,41494,2001-11-14,Victor Ramos,Australian,Human Resources Manager,Gregory Boyd,High,Gold,Institutional,215132.17950000003,53135.67,1,2355.2248,1167192.4579999999,221946.10387199998,183981.638736,125341.14181824001,59040.250400000004,112663.21320000001,1,4
PKR98982,Ronald Phillips,21,Male,27184,1993-10-03,Patrick Graham,Asian,Junior Executive,Victor Dean,High,Gold,Retail,96507.5712,40549.12,1,1005.6640000000001,534302.56,343279.51680000004,199726.26432000005,530522.8896,4118.400000000001,123400.64000000001,0,2
PKR65931,Randy Barnes,28,Female,377,2004-08-18,Carl Nguyen,African,Account Representative I,Victor Gutierrez,Mid,Gold,Institutional,73244.43,24085.8,1,212.00400000000002,572480.109,1337340.89673,327692.80251,535644.8836704,7864.533000000001,220103.64,3,2
PKR35242,Clarence Matthews,63,Female,5395,1997-01-14,Raymond Alexander,African,Teacher,Juan Ramirez,High,Silver,Commercial,174094.6608,23217.14,1,4948.1146,1014281.0391999999,2263283.541376,1171209.664768,283939.20791808,61321.689,1027001.9759999999,2,2
PKR52234,Anthony Sims,48,Female,29515,2018-03-09,Joe Price,American,Social Worker,Victor Dean,High,Platinum,Institutional,25752.16,19591.2,1,1050.0,160025.32,73467.26799999998,32535.5044,60830.897904,21019.600000000002,534722.44,0,1
PKR46113,James Cole,25,Female,10403,2012-08-03,Jesse Evans,European,Biostatistician III,Daniel Carroll,Mid,Jade,Institutional,391452.51239999995,38522.84,1,7426.3236,1768136.2038,1972356.38631,1116139.6604699998,326126.8350387001,94730.5566,2198522.3868,3,4
PKR33767,Jesse Porter,34,Male,2872,1997-08-16,Jesse Evans,American,VP Product Management,Victor Dean,Mid,Gold,Private Bank,84116.1132,14898.87,3,2470.8240000000005,75179.00520000001,721069.2057600002,215157.74688000002,249117.7804416,27835.6068,739920.7224000001,3,1
PKR26283,Maria Phillips,83,Male,22191,2013-01-25,Keith Griffin,American,Associate Professor,Nicholas Ward,Mid,Gold,Retail,65659.82720000001,40530.56,1,875.84,600506.368,1526188.7468799998,1013184.12608,164289.72981119997,34517.9968,1402846.6368000002,0,2
PKR67517,Martin Snyder,28,Male,3874,2019-03-17,Bruce Butler,Asian,Director of Sales,Steve Sanchez,Low,Silver,Commercial,74280.15139999999,28989.03,1,2928.3904,50051.6224,123393.78168,161361.09912000003,73656.59583359997,23082.644,275544.0272,0,2
PKR56906,Gary Rivera,49,Female,23933,2005-08-29,Bobby Burton,European,Administrative Assistant III,Joe Carroll,High,Jade,Private Bank,43305.8697,17371.530000000002,1,2620.1259,263693.7774,573777.992358,222932.850534,125427.13820208005,22260.260700000003,270197.25120000006,0,1
PKR28225,Robert Dean,21,Male,33191,2009-07-03,Patrick Graham,Asian,VP Marketing,Peter Castillo,Mid,Silver,Institutional,264000.64,28646.4,2,3460.6144,1428395.5328,0.0,0.0,0.0,37996.192,0.0,2,2
PKR71712,Joan Day,34,Female,32933,2010-12-26,James Castillo,European,Accountant III,Joe Carroll,Mid,Jade,Commercial,83258.97060000002,17045.34,1,228.82080000000002,524549.7504,149999.468112,96710.18338799999,101664.11319012001,16219.008,74362.9068,1,1
PKR41594,Jeremy Hamilton,44,Female,24345,2013-08-14,Paul Holmes,European,Administrative Assistant III,Sean Vasquez,High,Silver,Private Bank,175867.549,22703.14,1,3466.6944,305921.91760000004,505169.748928,354590.304536,98362.37899799999,22269.6656,106907.1848,2,1
PKR87812,Charles Long,63,Female,32116,2010-02-14,Douglas Tucker,Asian,Software Test Engineer I,Eric Shaw,Mid,Jade,Institutional,40137.5631,22634.5,1,411.8058,173313.5439,798969.5885429998,418507.879713,143760.17426504998,14716.3023,459472.9608,2,1
PKR97969,Jennifer Fisher,84,Male,27544,2012-07-05,Joe Hanson,European,Food Chemist,Victor Rogers,High,Silver,Institutional,463124.74230000004,7630.7699999999995,1,643.8,560115.57,965827.89,260773.5303,874267.406028,81159.69,1882715.67,3,4
PKR96593,William Berry,31,Male,4017,2014-04-14,Anthony Simpson,European,Recruiter,Jeremy Porter,High,Jade,Retail,88949.54250000001,27995.1,2,4221.28,346791.76,1620734.08,719200.748,361322.40395999997,8257.199999999999,1128023.68,1,1
PKR73558,Kathleen Smith,70,Male,42660,2000-12-13,Patrick Graham,Asian,Cost Accountant,Juan Ramirez,High,Silver,Institutional,157704.75,24987.600000000002,1,3820.5,302979.15,125832.48749999999,93954.92400000001,76036.37778,15133.5,750982.05,0,4
PKR43779,Jack Meyer,32,Female,19833,2008-08-09,Joshua Little,European,Physical Therapy Assistant,Joe Carroll,Mid,Jade,Private Bank,432677.40359999996,60611.94,1,6432.4388,547731.6436,288457.576304,94835.367552,79108.50243296,15452.6692,2979852.7,0,4
PKR96346,Philip Williamson,55,Male,33992,2005-10-20,Mark Montgomery,Asian,Environmental Specialist,Peter Castillo,Low,Silver,Institutional,93157.4952,39555.54,2,2344.9986000000004,86419.0782,80956.107666,82283.256972,61526.64182616,7154.238600000001,404995.653,2,2
PKR87222,Jonathan Morris,81,Male,43342,1993-01-04,Frank Brown,African,Associate Professor,Ernest Knight,High,Gold,Private Bank,21193.4375,20000.0,1,957.66,376712.38,76925.992,68184.402,21923.90771999999,621.28,550777.7,1,1
PKR78803,Doris Rose,46,Female,19738,2004-06-16,Todd Roberts,American,Health Coach III,Fred Bryant,Low,Gold,Retail,98188.9467,25787.58,1,3809.2626,295355.3031,524154.784725,407675.943675,130297.46719275002,694.2078,768445.1775,3,1
PKR31057,Jane Freeman,84,Male,31136,1994-07-18,Paul Larson,European,Clinical Specialist,Ryan Taylor,High,Jade,Commercial,146247.26160000003,5915.58,2,821.6339999999999,746732.91,345229.20537599997,178465.945152,75306.77751168,60025.231199999995,1467341.7528000001,2,2
PKR59891,Harold Oliver,42,Male,9837,2010-10-15,Dennis Morris,European,GIS Technical Architect,Gregory Boyd,Low,Jade,Retail,267723.9873,31469.9,1,7280.657999999999,470702.78640000004,1932207.606252,782986.0888080001,436704.17662872,38257.6194,853877.4552000001,0,3
PKR92500,Daniel Gomez,56,Female,10656,2014-06-29,Shawn Long,Australian,Automation Specialist IV,Ernest Knight,Mid,Gold,Retail,168060.9375,18416.95,1,11596.125,1813386.5999999999,3363785.3249999997,919434.6555,1574475.784455,56295.075,3269918.55,1,4
PKR47276,Brandon Morrison,55,Male,10398,2001-07-06,Joe Hanson,Australian,Editor,Ernest Knight,Mid,Gold,Institutional,256280.35229999997,32313.96,3,2217.2094,1661220.2061,2470522.795398,1160648.29314,397936.5576480001,57061.6956,1770913.872,0,2
PKR19673,Deborah James,67,Male,1860,2017-01-08,Victor Martinez,European,Graphic Designer,Steve Sanchez,Mid,Platinum,Institutional,123468.2872,19172.34,1,1818.9964000000002,412041.51780000003,74734.72146800002,91466.375528,11243.671528320006,12308.891600000003,202210.02000000002,1,2
PKR83985,Jack Watkins,19,Male,20166,2018-07-29,Paul Larson,Asian,Software Test Engineer I,Sean Vasquez,Low,Jade,Private Bank,119228.8125,53847.0,1,7809.539999999999,1252648.2449999999,1006135.4502,475502.37029999995,239267.279664,36279.54,1889471.775,1,3
PKR72250,Gregory Hill,18,Male,6149,2018-04-17,Frank Brown,American,Budget/Accounting Analyst IV,Jack Phillips,High,Jade,Institutional,167784.42870000002,9279.14,3,2520.925,1611814.475,930896.890625,491513.55825000006,255735.9937925,20219.6875,897231.25,1,4
PKR61248,Andrea Spencer,17,Male,42057,1997-06-28,Samuel Fowler,American,Web Developer IV,Juan Ramirez,High,Gold,Institutional,75219.8139,7047.04,2,3300.4894999999997,795305.3030999999,410358.75018599996,424269.216294,249553.76197752,20209.9898,449072.3699,3,3
PKR52506,Theresa Mcdonald,27,Female,36792,2013-10-20,Douglas Tucker,American,Associate Professor,Ryan Taylor,High,Platinum,Private Bank,362707.7004,33908.94,2,320.0232,1309449.6912,139803.12460799998,96530.72889599999,58717.31233536002,11050.5528,693531.4511999999,0,4
PKR45460,Gregory Richards,60,Female,13556,1998-12-08,Anthony Simpson,European,Senior Developer,Eric Shaw,High,Jade,Private Bank,205453.1749,26306.210000000003,1,7043.166000000001,976071.0384000002,560116.2441600001,342293.26032000006,137539.6555104,56689.16760000001,1733217.7824000001,2,3
PKR29763,John Parker,83,Female,2484,2007-12-11,Joe Price,European,Legal Assistant,Daniel Carroll,Low,Silver,Retail,237293.13999999996,38780.7,1,6009.359999999999,248078.87999999995,1568223.2159999998,914796.8759999999,250915.71456000005,53613.84,1357097.2799999998,1,2
PKR72578,Raymond King,41,Male,4270,1997-02-24,Gregory Simmons,Asian,Assistant Manager,Joe Carroll,High,Gold,Retail,502062.24840000004,27454.530000000002,2,402.3552,1188446.5536,1182517.837824,757550.4898560001,169617.40236288,76815.3216,2121779.6736000003,0,5
PKR38948,Donald Bennett,80,Male,3749,2006-06-23,Samuel Fowler,Asian,Occupational Therapist,Daniel Carroll,High,Jade,Retail,19083.609600000003,17983.68,3,134.34879999999998,98574.23359999999,49572.125184,18136.14336,30468.720844800002,20449.3568,537001.3376,1,1
PKR46699,Christopher Sanchez,28,Male,42304,1998-02-17,Anthony Berry,American,Sales Associate,Eugene Cunningham,High,Jade,Commercial,290195.50720000005,43594.88,2,1423.0847999999999,509327.84,259910.39647999997,175361.23136,108849.22146559997,4781.8624,563496.4288,2,2
PKR78763,Lillian Simmons,23,Female,8115,2003-07-25,Todd Roberts,European,VP Marketing,Eugene Cunningham,High,Gold,Institutional,35664.8292,3723.7200000000003,2,613.548,58257.914,329098.50219999993,110854.23232,252054.8107376,14452.463999999998,220074.036,3,1
PKR51658,Jonathan Harrison,17,Female,26185,2010-03-10,George Lewis,American,Administrative Assistant III,Daniel Carroll,Mid,Silver,Retail,355808.1891,51314.9,1,824.0232,516292.5768,930137.400192,549626.645568,421098.5684505599,53762.5088,812144.9336,1,4
PKR95154,Tina Tucker,24,Female,5907,2001-10-28,Joshua Little,European,Quality Engineer,Carl Anderson,High,Gold,Retail,62120.59500000001,21625.39,1,396.49199999999996,72333.81599999999,306455.37119999994,206857.37556000001,58711.741532399974,17257.392,747957.96,1,1
PKR94518,Ryan Perry,50,Male,16444,1997-07-08,Paul Larson,European,Programmer I,Victor Rogers,High,Silver,Retail,61674.79679999999,40720.32,1,5864.1984,193193.53919999997,269765.95103999996,84025.46015999999,165883.9479264,47141.0928,2137968.5039999997,0,2
PKR94947,Irene Cooper,65,Female,24588,2001-04-09,Joe Price,European,Civil Engineer,Jack Phillips,Low,Gold,Institutional,152758.55430000002,6696.93,2,6555.0771,1246385.7675,1027108.3883670002,717871.4542350001,467720.86287465,61272.110700000005,1238029.9686,2,5
PKR70766,Wayne Taylor,63,Male,40813,2008-12-17,Patrick Graham,Asian,Software Engineer IV,Victor Gutierrez,High,Silver,Private Bank,157986.7328,37394.24,1,3711.2088000000003,119599.89600000001,377600.32065600005,107356.953912,262839.43888800003,47688.7944,412451.7696,2,2
PKR31616,Roy Tucker,73,Female,40938,2009-04-28,Victor Martinez,European,Research Assistant II,Nicholas Morrison,High,Jade,Private Bank,90161.28920000001,17818.09,1,538.9272,197642.6928,156466.454256,102448.27362,55322.067754799995,1549.9596,123404.07239999999,3,1
PKR63272,Jonathan Mendoza,40,Female,32408,1997-09-16,George Lewis,American,Technical Writer,Jeremy Porter,Mid,Jade,Institutional,114141.01439999999,60781.56,1,478.38,1883366.3016000001,604936.993584,252809.48985600003,186717.86607935998,85246.1904,2142425.3928,3,3
PKR89040,Harold Williams,43,Male,14700,1994-02-10,George Lewis,European,Editor,Joe Carroll,High,Jade,Institutional,133962.1752,9026.14,1,6.9768,535746.7278,881345.760012,144010.7451,501157.392948,44839.3122,1431701.5698,0,1
PKR59471,Debra Murray,27,Female,10684,2002-05-15,Raymond Alexander,European,Software Engineer III,Victor Dean,High,Silver,Institutional,387252.6991,58563.490000000005,1,1020.3561,674467.8798999999,496839.1212789999,246221.15744800004,174113.53276679997,60152.8041,1171442.8969,1,3
PKR86960,Marie Armstrong,24,Female,17955,2010-10-30,Nicholas Simmons,Asian,Senior Financial Analyst,Victor Gutierrez,Low,Silver,Retail,111258.89280000002,17480.96,1,1525.5552,35610.8288,103857.78278400001,134690.562048,31449.43484927999,2536.0384,283934.72000000003,0,1
PKR29637,Kevin Cunningham,63,Male,18608,2000-03-11,Paul Holmes,Asian,Budget/Accounting Analyst II,Steve Sanchez,Mid,Platinum,Retail,101574.37439999999,11630.52,1,368.1288,109020.31920000001,310314.517344,334184.86483200005,40738.72637952,19053.684,98511.0984,3,1
